"","probeids","t_stat","p.values","p_adjusted"
"114","201645_at",11.3044197754297,3.72179429376854e-20,1.4761831771398e-19
"115","201792_at",16.8479398775824,1.04369314056585e-31,1.22914938323563e-30
"116","201842_s_at",18.6032465617823,1.05494189723707e-38,5.07847064897825e-37
"117","201843_s_at",19.7467265699193,2.67433062699573e-37,8.61107232568658e-36
"118","201848_s_at",4.2025961069615,4.8306402764496e-05,7.26494131949345e-05
"119","201849_at",5.45822727188062,2.35742222979791e-07,4.02813999310335e-07
"120","201909_at",-0.827281070929507,0.409807710791282,0.44655914962381
"121","202037_s_at",8.59288726022717,3.3475903782551e-12,7.40630183397191e-12
"122","202133_at",19.2096911028027,5.97414790689991e-40,3.81100851894324e-38
"123","202203_s_at",0.57892953350698,0.563819761762764,0.591238394012871
"124","202206_at",14.2062342908253,3.30091933467738e-28,2.55237752595508e-27
"125","202207_at",14.1477362248515,3.14807208629282e-28,2.44654739295142e-27
"126","202222_s_at",8.6981147378398,1.54251396170807e-12,3.49865018574083e-12
"127","202274_at",9.32369800419369,2.05902559047319e-14,5.25394696502409e-14
"128","202286_s_at",-0.847931078866291,0.398157663248938,0.434482810002939
"129","202291_s_at",22.0930983491556,9.09414354526749e-46,2.7846267535609e-43
"130","202311_s_at",13.4528891284117,2.32501973291771e-26,1.50830729283772e-25
"131","202363_at",21.511657049053,3.27631989290139e-44,5.01604575603203e-42
"132","202376_at",2.22256590473197,0.0282442777595089,0.0354152246108174
"133","202409_at",8.70539967618117,1.19243032642775e-14,3.11537684259537e-14
"134","202435_s_at",15.1777036212698,2.79926586357371e-23,1.42855867904378e-22
"135","202436_s_at",17.8158762578919,1.87868005471714e-28,1.50589485014238e-27
"136","202437_s_at",18.0693198782112,8.35151312505341e-29,6.87428311529934e-28
"137","202499_s_at",11.1485461348304,1.12642710651882e-19,4.31139975020077e-19
"138","202555_s_at",15.6503971100732,3.89149141909347e-28,2.964116100812e-27
"139","202627_s_at",9.74264127636973,2.37904333073136e-16,7.12781866800334e-16
"140","202628_s_at",9.06825478264557,1.42210639263437e-14,3.68400150105452e-14
"141","202746_at",4.45449419503398,1.77695393532086e-05,2.73693810359782e-05
"142","202765_s_at",17.8293991904454,2.57068120816074e-34,4.37301436632678e-33
"143","202766_s_at",19.9294040280703,1.35291726745357e-41,1.21842137439495e-39
"144","202888_s_at",0.617678627826523,0.537851799444782,0.568289237370574
"145","202917_s_at",7.90464942862999,1.16904502890633e-12,2.66737397802622e-12
"146","202920_at",12.6986868629755,2.93944768613805e-20,1.18117963450849e-19
"147","202952_s_at",14.3273073803687,4.1242010739442e-24,2.22329290289034e-23
"148","202965_s_at",0.143327418787881,0.88625512743149,0.896798810375156
"149","202966_at",-0.673464229136302,0.501846918599985,0.535047097755277
"150","202988_s_at",8.89202945582656,5.29016584171243e-15,1.41101810168323e-14
"151","202992_at",9.65727697110078,1.19156012976048e-14,3.11537684259537e-14
"152","202994_s_at",16.7984171807959,1.98531323799617e-33,2.85055674516243e-32
"153","202995_s_at",17.7178237042205,2.17135893774684e-36,5.27674687887366e-35
"154","203000_at",6.09008441040962,3.42814508295849e-08,6.11712135432336e-08
"155","203001_s_at",6.14193825214685,2.99044403631764e-08,5.34856287336718e-08
"156","203083_at",17.7120302122388,1.32537436482125e-36,3.43923415684971e-35
"157","203153_at",10.8020350762102,2.71676247383066e-19,1.02195659642131e-18
"158","203240_at",-16.219112705683,4.6907357177132e-29,3.98973132434384e-28
"159","203290_at",2.75815344731503,0.00689612382262601,0.00909385492888925
"160","203305_at",15.4377952858134,5.81217897649024e-28,4.34070537219832e-27
"161","203382_s_at",16.1446448249737,7.06413458063011e-30,6.88865607830873e-29
"162","203404_at",11.3018679399057,1.01519011453707e-20,4.21207605787603e-20
"163","203423_at",8.51190461450447,1.87423446489597e-13,4.54027367999323e-13
"164","203434_s_at",3.12174052730631,0.00248915389839657,0.00337845267592655
"165","203485_at",11.8112230848865,6.93287604530606e-20,2.7285946594765e-19
"166","203548_s_at",2.66857011993431,0.00858561237602488,0.0112635583099349
"167","203561_at",13.4763683321269,2.66469145185929e-25,1.57515158795235e-24
"168","203570_at",14.752479155043,5.53888879191842e-29,4.65936194528962e-28
"169","203603_s_at",17.0532704772766,1.17357843245915e-31,1.37156380159921e-30
"170","203645_s_at",15.9137176320208,4.25459347128997e-31,4.68617453564385e-30
"171","203649_s_at",-2.89115195221088,0.00458417916001077,0.00610293764693607
"172","203680_at",4.58867596291201,1.02635958036417e-05,1.60999643190322e-05
"173","203688_at",17.3390466778811,2.40002094284385e-35,4.89736818787811e-34
"174","203691_at",-5.02077964944086,1.99915661267108e-06,3.25607316382918e-06
"175","203695_s_at",19.4878870059243,3.82403048553968e-36,8.87059192933522e-35
"176","203697_at",-1.24637306480423,0.214836981935188,0.244728734630039
"177","203698_s_at",-1.43002468860107,0.155072689241359,0.179588719537459
"178","203766_s_at",14.3702037878612,9.98899659463391e-23,4.76422236335966e-22
"179","203798_s_at",-0.308326767732144,0.758402346212716,0.776145716612077
"180","203815_at",0.8827905415136,0.379019289899278,0.415672301458306
"181","203817_at",18.3898285706435,8.75368323516931e-38,3.04588387114641e-36
"182","203819_s_at",1.49409029155174,0.137879260951818,0.16089416807716
"183","203820_s_at",1.52037742885162,0.131158932679544,0.153873046691481
"184","203860_at",-6.59699608593529,1.07528878504983e-09,2.05526483134992e-09
"185","203874_s_at",11.604679454602,9.62005023679077e-22,4.29396411443926e-21
"186","203876_s_at",7.78445331357277,2.40300831287793e-11,5.01910740384189e-11
"187","203881_s_at",7.33001609410843,7.23415398621095e-11,1.47673196705186e-10
"188","203889_at",0.183467456334769,0.854727529732226,0.865604909370378
"189","203892_at",-5.0416197944602,1.51324520327515e-06,2.49115957657447e-06
"190","203896_s_at",-4.60327402114272,1.31402842948191e-05,2.04448935522033e-05
"191","203908_at",-6.1598537627219,8.58650511054507e-09,1.5819421569488e-08
"192","203913_s_at",0.665365695506241,0.507113661803011,0.540286023813786
"193","203915_at",6.09965788073636,1.54397066218471e-08,2.80073351161705e-08
"194","203946_s_at",-1.50550904405587,0.134775045107067,0.157873446104759
"195","203951_at",14.5269022734321,2.98503955891963e-23,1.51327667705495e-22
"196","203980_at",10.6658243403871,6.1626217335858e-16,1.79372126884408e-15
"197","203999_at",0.350913406772502,0.726213431193994,0.745696018214624
"198","204006_s_at",13.6072843863986,2.25579022630923e-25,1.34906829549978e-24
"199","204007_at",12.630143076924,4.16265453480936e-23,2.0826876120239e-22
"200","204030_s_at",16.4898324444238,1.28131727300041e-29,1.17466870955906e-28
"201","204035_at",9.14715952687991,3.79969900468079e-15,1.03263507306745e-14
"202","204042_at",9.68980957895222,1.81133561946866e-16,5.49139570971587e-16
"203","204051_s_at",17.8830154745205,3.22081880223693e-35,6.24186529901865e-34
"204","204052_s_at",15.1732937740141,1.77696278628649e-25,1.07957540706533e-24
"205","204069_at",17.384249758641,1.76176662992545e-32,2.21087271345562e-31
"206","204105_s_at",-1.8409438040491,0.0678768134838421,0.0824103104232849
"207","204154_at",10.8232055519681,4.24669583463177e-16,1.2503252543887e-15
"208","204179_at",-7.99458404822935,7.45683149007409e-13,1.72975894110658e-12
"209","204213_at",-9.04966841961424,3.08180007354392e-15,8.44049358246108e-15
"210","204221_x_at",8.37882246502949,6.98204194868137e-14,1.73813109324084e-13
"211","204222_s_at",9.43917796717659,4.07242911675507e-16,1.20132735602158e-15
"212","204235_s_at",12.6874091348684,3.22650253529651e-24,1.76420549340677e-23
"213","204237_at",12.743335153073,3.826197001757e-24,2.07727220201772e-23
"214","204259_at",2.91783707825749,0.00426602890600057,0.00570418362889683
"215","204260_at",1.12226616747807,0.264271699982571,0.297718890856009
"216","204268_at",2.69275005376088,0.00840211925355051,0.0110322852291474
"217","204273_at",1.18733486891672,0.237361332874955,0.268787130644642
"218","204284_at",14.4214272178706,3.385520712344e-23,1.70501059559167e-22
"219","204298_s_at",11.9308144734915,3.16803670848369e-20,1.26970267033731e-19
"220","204304_s_at",-6.37728266587735,1.04204156398311e-08,1.90833209863414e-08
"221","204320_at",13.2395302068265,5.07619564836543e-24,2.68915416527594e-23
"222","204337_at",9.90450776544233,2.45735288665461e-16,7.3480610731801e-16
"223","204338_s_at",6.38332593105202,9.07138237608222e-09,1.66926519444494e-08
"224","204359_at",18.6952974397951,1.47577507210973e-34,2.59702486827586e-33
"225","204364_s_at",7.3075429385067,2.77885076297292e-10,5.46840683561894e-10
"226","204365_s_at",6.17586839151695,3.66830637043153e-08,6.53804080690415e-08
"227","204409_s_at",-1.16086354772202,0.248047159986224,0.280059145972646
"228","204410_at",-1.24604354370653,0.215232560626111,0.244997063433885
"229","204416_x_at",11.4963390617232,4.07771113099182e-19,1.50433150398758e-18
"230","204422_s_at",6.2828581773981,1.43559285989038e-08,2.61032383431374e-08
"231","204424_s_at",8.77061660035498,1.96575497800408e-12,4.4258395166533e-12
"232","204437_s_at",-0.718192792987361,0.47405698995116,0.508963009547844
"233","204438_at",15.1105008234809,8.6032713805363e-30,8.28403049283087e-29
"234","204439_at",8.30408148308476,4.2057284307642e-13,9.92137169106315e-13
"235","204457_s_at",24.2618695822432,4.43122693936661e-49,6.78420844417028e-46
"236","204463_s_at",14.9350092296726,4.18848745524997e-29,3.59703793317579e-28
"237","204464_s_at",16.3771448230831,2.07856696326918e-33,2.91952845941754e-32
"238","204466_s_at",9.15524487575047,1.34073755444205e-15,3.7802379297436e-15
"239","204468_s_at",12.4818820075186,4.65250663087621e-21,1.97860768107541e-20
"240","204471_at",8.26592794957329,1.05010025140703e-11,2.24539592863711e-11
"241","204475_at",1.60509970378897,0.11145598657502,0.131971473663075
"242","204527_at",14.9013516031229,2.92146783410689e-26,1.88724356709606e-25
"243","204533_at",6.66478560139524,8.84125225471571e-10,1.70049713592585e-09
"244","204557_s_at",12.5060743348678,5.83142510757619e-19,2.11061745619365e-18
"245","204563_at",7.82301754563841,3.70308336039988e-12,8.1574397478737e-12
"246","204584_at",6.36168431886894,9.50783932198863e-09,1.74747923192852e-08
"247","204591_at",5.50184377715565,2.68780141194871e-07,4.56717420831684e-07
"248","204597_x_at",8.01234467476559,7.89207890624929e-13,1.82795352578936e-12
"249","204602_at",2.25563445357619,0.0265588326359983,0.0333838856861359
"250","204606_at",9.57280641143237,5.22558399122132e-15,1.39622497217449e-14
"251","204607_at",-6.10673145735709,1.78276863001804e-08,3.23008138764215e-08
"252","204614_at",2.56713393612462,0.0122929117699978,0.0159495321354802
"253","204619_s_at",18.32808366391,5.15842678695303e-38,2.02501318226284e-36
"254","204646_at",13.158353257498,8.81336169451398e-26,5.48506372126053e-25
"255","204653_at",-1.80181046574788,0.0742721323112247,0.0896771565997516
"256","204671_s_at",13.6286646777283,3.94669620223799e-24,2.13512080764182e-23
"257","204673_at",-13.4069663321458,1.76588111304275e-24,9.79552168140741e-24
"258","204688_at",15.3651294863792,5.86494181046056e-31,6.36824532752846e-30
"259","204705_x_at",-4.01821421164882,0.000107884399309552,0.00015989449694378
"260","204714_s_at",3.3736502477772,0.00100435406672554,0.00140170107215753
"261","204719_at",9.62403324899348,2.23670373492101e-15,6.2261698512074e-15
"262","204720_s_at",0.460743539535152,0.645747198208146,0.668450953655626
"263","204733_at",2.35983648079743,0.0202388673556143,0.02573563614738
"264","204748_at",1.47882135683363,0.141920291797971,0.165357661143603
"265","204749_at",16.6261569399037,7.55043398883354e-27,5.13765086084629e-26
"266","204774_at",12.4827302958109,9.04192953242149e-23,4.35320569626959e-22
"267","204776_at",12.4265399708252,2.92349876049311e-19,1.09694308383774e-18
"268","204783_at",1.39941254905121,0.164046228254026,0.189367776584305
"269","204784_s_at",2.80602792746162,0.00578113796533314,0.0076697766247184
"270","204787_at",13.9369840158339,1.41270592773165e-24,7.89362326772687e-24
"271","204793_at",11.2843906874138,4.33363279666211e-18,1.46787429462161e-17
"272","204796_at",10.8702211880262,9.74228279369805e-17,3.00714414458704e-16
"273","204797_s_at",13.7864916435233,4.09859096748936e-23,2.05735828564794e-22
"274","204818_at",-4.45435412273967,1.92642041490998e-05,2.96119443295902e-05
"275","204844_at",8.23706617303081,6.82253358762955e-13,1.58984762901992e-12
"276","204885_s_at",1.40893911786275,0.161433115648708,0.186672281010704
"277","204894_s_at",17.0610103719378,5.88828964063052e-33,7.97785083168612e-32
"278","204895_x_at",-9.5501542285114,6.19813249579711e-16,1.80063393758356e-15
"279","204913_s_at",6.56195788491099,9.63542474808394e-09,1.76880519056553e-08
"280","204914_s_at",8.951807592441,1.99563761950745e-13,4.80396414381432e-13
"281","204920_at",-5.09954888666398,1.34298553109856e-06,2.21563668977575e-06
"282","204932_at",-1.40544297690253,0.162538115421264,0.187808192233928
"283","204933_s_at",-0.529868822410367,0.597299308281217,0.623357355813595
"284","204938_s_at",17.8350587447939,2.6511428215438e-28,2.07086717335896e-27
"285","204939_s_at",19.0682019975173,3.77470667218529e-35,7.2238448938946e-34
"286","204940_at",17.6676996580255,1.06554564421661e-29,9.94725842253435e-29
"287","204955_at",15.4000161913414,2.14088540709279e-28,1.69828785402024e-27
"288","204959_at",14.9447864762032,5.97788444292092e-29,4.97398971853909e-28
"289","204963_at",11.982034351209,3.86977626944175e-21,1.65031405808226e-20
"290","205000_at",-0.0975629012926227,0.922461009261344,0.92913671393363
"291","205001_s_at",0.782621105236609,0.435741522349771,0.47253150227453
"292","205009_at",-5.63277275702896,1.67161826987631e-07,2.87879366836966e-07
"293","205043_at",-4.21190296797411,4.95479996817163e-05,7.44435598750811e-05
"294","205044_at",-2.2710555961874,0.0250849209618191,0.0315830707175535
"295","205048_s_at",0.795413466453085,0.427957125098569,0.465012319748694
"296","205054_at",1.33646082489308,0.184352669866527,0.211577164591944
"297","205064_at",3.3441079568613,0.00128454897308809,0.00177976875818811
"298","205100_at",18.619496218353,7.87201959690209e-33,1.05719842130325e-31
"299","205110_s_at",3.00631830890108,0.00317019580711904,0.00427627293453679
"300","205122_at",9.71779662516876,8.93710237117869e-17,2.76418257177264e-16
"301","205139_s_at",9.80114924474095,1.63050281623756e-15,4.55529162711626e-15
"302","205157_s_at",4.69260360742503,1.07394996305557e-05,1.68120387877104e-05
"303","205168_at",20.3880118398397,4.8023243688825e-37,1.47047172175182e-35
"304","205174_s_at",-0.402681668412075,0.687834902847923,0.708664358183157
"305","205184_at",2.3255956074371,0.0221617562461914,0.0280642256517114
"306","205199_at",-3.82710215520455,0.000212654042816209,0.000308877559605851
"307","205206_at",12.0978308717338,9.26575057356676e-23,4.44649328833558e-22
"308","205207_at",5.71501469262875,1.46703613482572e-07,2.5350251946029e-07
"309","205220_at",3.86096837397225,0.000193633030328363,0.000282066764445979
"310","205226_at",10.722791970898,4.36356365430548e-18,1.47474965888338e-17
"311","205229_s_at",-2.37941339060325,0.0188196138486897,0.0240708678382154
"312","205237_at",9.35364127195573,4.6720570272228e-14,1.17260972273412e-13
"313","205242_at",5.66278926175337,1.50074075910762e-07,2.59034284351044e-07
"314","205249_at",11.9045708210957,1.20552329911191e-20,4.97481447692811e-20
"315","205267_at",0.0905011702157187,0.928063377467649,0.934165043328712
"316","205269_at",10.5506911126347,6.47086129767196e-19,2.32556071519619e-18
"317","205278_at",-0.472191767946534,0.637739597850586,0.661503607255587
"318","205295_at",-0.0745358441023109,0.940698497913853,0.945639790089369
"319","205311_at",-5.25576423388363,9.39881396579496e-07,1.56408523713392e-06
"320","205319_at",-0.58355908707266,0.560797650615029,0.590090173946123
"321","205328_at",0.428706556332178,0.668948390769527,0.690600125602256
"322","205330_at",14.5332572136535,1.21184359239427e-26,8.137423420858e-26
"323","205342_s_at",-2.73631089242431,0.00713921043739559,0.00939014706155725
"324","205343_at",-3.10893327186899,0.0023015103397595,0.00313209984904159
"325","205357_s_at",10.3413373595839,4.38765149479867e-15,1.18265747157337e-14
"326","205381_at",7.59467698429623,1.19003759017425e-11,2.52697302435058e-11
"327","205399_at",9.57042465363195,1.94555712166938e-14,4.98101664427394e-14
"328","205404_at",10.7238083036163,3.93498318624292e-18,1.33580027896628e-17
"329","205407_at",15.0779536666508,1.52162522098663e-26,1.00848840403919e-25
"330","205422_s_at",13.6476852702215,1.73789246613623e-21,7.58037995912984e-21
"331","205428_s_at",7.45149351157705,1.81522939615825e-10,3.61864089260193e-10
"332","205433_at",8.63538085378172,3.13960607969955e-12,6.95620391898699e-12
"333","205442_at",3.9179979287651,0.000142901234571925,0.000209561101656722
"334","205472_s_at",-5.64737590087147,1.6533029371789e-07,2.85045810452804e-07
"335","205475_at",7.95018288734586,3.82463054250496e-11,7.87030828034286e-11
"336","205476_at",-7.42760269978454,1.76766080944136e-11,3.73796781665016e-11
"337","205488_at",3.07768520112029,0.00259103610413536,0.00351050997825774
"338","205498_at",8.85526716770809,2.00095102274419e-14,5.11428383275685e-14
"339","205499_at",10.2753744728566,1.63914516305325e-18,5.67767249917314e-18
"340","205501_at",5.31858909193121,4.37865951874584e-07,7.36673376175811e-07
"341","205513_at",-5.54470242979409,2.34779400403079e-07,4.02066288609748e-07
"342","205514_at",5.38734727887365,3.74095253854907e-07,6.3146618925233e-07
"343","205518_s_at",10.2133880595532,1.91798991976598e-17,6.22127662534263e-17
"344","205525_at",13.7434998939406,2.99646667807728e-24,1.64429766456499e-23
"345","205528_s_at",13.1868925843986,1.41777952817659e-20,5.81935779527712e-20
"346","205529_s_at",17.5397064940342,2.5807530767401e-30,2.6696844327629e-29
"347","205534_at",8.57302346644424,9.60221803184395e-14,2.36350414899567e-13
"348","205541_s_at",-0.692482941394962,0.489851681200274,0.523717125640796
"349","205543_at",-2.88066992453285,0.00465927933208009,0.00619752967629419
"350","205544_s_at",1.71588720718106,0.0895371253562099,0.107178529257512
"351","205549_at",4.2521298600274,5.88780396708355e-05,8.82882259902538e-05
"352","205554_s_at",-7.73878047524459,2.31990752362021e-12,5.20026122791002e-12
"353","205559_s_at",12.2640446180425,6.416131333191e-23,3.11844351463982e-22
"354","205568_at",8.57608764653055,1.13595695689132e-13,2.78709952083431e-13
"355","205578_at",9.10289687716211,3.58771932849988e-15,9.79108429934638e-15
"356","205595_at",0.388020500074744,0.698665523481017,0.718372677266244
"357","205624_at",7.64768808673745,3.91707251497644e-12,8.61643393739788e-12
"358","205625_s_at",1.22358360167265,0.22391248107225,0.254121577851456
"359","205626_s_at",0.993547021115289,0.322774858220565,0.359067476125485
"360","205654_at",-5.58372070065137,1.37159337331448e-07,2.37546318387384e-07
"361","205680_at",-0.826517675836639,0.410228475303114,0.446699712438881
"362","205681_at",8.22720724167088,3.47101169605989e-13,8.26457061690154e-13
"363","205700_at",14.4109178729754,2.02089062977027e-24,1.11696157190552e-23
"364","205713_s_at",12.8074905837666,2.19170068880041e-20,8.85354552652621e-20
"365","205729_at",11.8449176125781,2.29781149114301e-19,8.66489998261072e-19
"366","205767_at",4.48369848287194,1.7004476910904e-05,2.62173757810614e-05
"367","205776_at",-7.87941235638197,1.49379974323095e-12,3.39318606362995e-12
"368","205778_at",1.52612083622183,0.130295598832394,0.152977424702758
"369","205782_at",8.63953557284773,2.37281408939091e-12,5.31107948955772e-12
"370","205786_s_at",15.4798661347973,2.54321336984712e-27,1.81100449731904e-26
"371","205792_at",5.29218388866313,1.7118806218117e-06,2.80909885529872e-06
"372","205795_at",5.13712843694463,1.28717915861813e-06,2.12585899875336e-06
"373","205799_s_at",-5.37513099275506,3.6687335485619e-07,6.19959278460074e-07
"374","205802_at",15.1132070114324,6.31680422125975e-26,3.96353576342159e-25
"375","205803_s_at",13.1579138517144,3.07924021991093e-21,1.32797655681229e-20
"376","205815_at",-5.74397373720833,6.30605234072203e-08,1.1097202452466e-07
"377","205825_at",-4.69466410442932,6.81921705742432e-06,1.08188821916234e-05
"378","205828_at",-0.430150206756152,0.66793891994842,0.690023270203125
"379","205844_at",-2.0641427362939,0.0409930788414467,0.050735977127126
"380","205860_x_at",2.36107591925602,0.0198447962642242,0.0253186525671061
"381","205863_at",4.10578304329114,0.000102852859856685,0.000152585008178861
"382","205880_at",20.0739788555339,5.11785662184388e-37,1.53636048785157e-35
"383","205884_at",6.42867254482638,4.10737870264818e-09,7.69693610006654e-09
"384","205886_at",-3.67396028360665,0.000353346432520492,0.000505582605783994
"385","205892_s_at",-4.90471545430445,3.91973895121667e-06,6.27076314975206e-06
"386","205898_at",6.06622279488804,4.04803756336415e-08,7.18427992346327e-08
"387","205907_s_at",7.73085015023412,1.42262732072431e-10,2.85084087438341e-10
"388","205910_s_at",3.82665547762249,0.000251878935564833,0.000362431062358796
"389","205916_at",-2.67226296396404,0.00864655570275571,0.0113337986138005
"390","205927_s_at",-3.46468645941334,0.00078464220912613,0.00110108819630807
"391","205941_s_at",15.0594423658542,6.96015329656243e-27,4.77847295831259e-26
"392","205942_s_at",-8.8342303974458,5.44450523630569e-15,1.44866258192376e-14
"393","205943_at",5.88505618993184,3.20799609594649e-08,5.73097085518561e-08
"394","205950_s_at",-4.06626055941268,8.41823129667709e-05,0.000125250846600706
"395","205979_at",-7.90327024605959,9.7211952030288e-13,2.23470718556112e-12
"396","205991_s_at",11.2276876514115,8.91081182164488e-20,3.45378554403501e-19
"397","206000_at",-7.0568724812932,2.66283698472639e-10,5.25361265929911e-10
"398","206023_at",-3.20236927065609,0.00174974916018286,0.00240688765879601
"399","206025_s_at",15.074070978577,2.93185219191165e-29,2.56495183189528e-28
"400","206026_s_at",15.677664761517,1.30096637730378e-31,1.50892388155462e-30
"401","206032_at",-2.07205644845843,0.040251349187552,0.049858265053513
"402","206033_s_at",-2.02830960986163,0.0445724558136545,0.0549439853870411
"403","206067_s_at",5.45067301621845,3.30923761872038e-07,5.61067862044397e-07
"404","206070_s_at",10.8579423845502,2.18131870201081e-16,6.57401364720186e-16
"405","206084_at",0.072132134949388,0.942628269981159,0.946957927389209
"406","206101_at",15.4444802091674,1.29574141652399e-25,8.0314984157823e-25
"407","206104_at",-2.1582710792622,0.0327342165987913,0.0408111446357895
"408","206108_s_at",0.324765093976486,0.745967340787937,0.763930433944035
"409","206143_at",-4.4171972834442,2.09834586509342e-05,3.21578330276078e-05
"410","206149_at",-6.61552856934685,8.54128086304771e-10,1.64693967271109e-09
"411","206157_at",5.44670935758823,7.76775802382289e-07,1.29688522731438e-06
"412","206167_s_at",3.1337517268643,0.00213454379232452,0.00291784513040074
"413","206172_at",-2.52827799127542,0.0126409081203507,0.0163871552347645
"414","206198_s_at",-7.53399015121796,7.67815921247571e-12,1.66269614629425e-11
"415","206199_at",-7.71356091846619,4.23071288770279e-12,9.2930006184691e-12
"416","206201_s_at",10.0905497362062,1.08008824754163e-15,3.06793155285016e-15
"417","206204_at",1.43260502038845,0.154741317986119,0.179340619104276
"418","206207_at",4.60677053446758,1.41112340566887e-05,2.18666997376421e-05
"419","206209_s_at",-5.74349657083888,9.73215214154851e-08,1.6931732873535e-07
"420","206211_at",7.58194920389351,9.8177233457342e-11,1.98559239660754e-10
"421","206224_at",4.59630239795145,1.30358167725213e-05,2.03029862448933e-05
"422","206227_at",12.7689825277036,7.79957771009176e-20,3.03846144380419e-19
"423","206254_at",-3.56343311142943,0.000510133762658066,0.000723832058044021
"424","206262_at",-6.46133715902276,1.84291537494906e-09,3.49195970179085e-09
"425","206268_at",-5.09889416802605,1.78105666120087e-06,2.9132454575839e-06
"426","206286_s_at",-4.16756510298477,7.58725985224579e-05,0.000113217298574935
"427","206291_at",-2.75199663603997,0.00683729385864138,0.00902404904963789
"428","206307_s_at",-0.204667418313378,0.838236615583175,0.850457427738794
"429","206326_at",8.53606985318125,9.22369970629673e-13,2.12672955577414e-12
"430","206336_at",1.63610316861226,0.105010001525593,0.124628149097428
"431","206340_at",-5.093938621699,1.21937467600979e-06,2.01605035526024e-06
"432","206354_at",-2.36566141739998,0.0196005906301583,0.025027943498559
"433","206367_at",-4.28686797584484,3.79278432873895e-05,5.72658067780999e-05
"434","206418_at",-4.66452066496057,1.11109806461193e-05,1.73758032371896e-05
"435","206432_at",5.56358473492731,3.48460262667239e-07,5.89494654302257e-07
"436","206439_at",6.97756767396181,2.23436230378295e-09,4.21801317767164e-09
"437","206442_at",-2.51121520763365,0.0133172432196952,0.0172201852781701
"438","206488_s_at",7.60396084149235,2.51447455773022e-11,5.23925987199029e-11
"439","206502_s_at",-1.44453201162785,0.151021636226826,0.175561218726856
"440","206513_at",2.12331943126692,0.0356728745475628,0.044402577993755
"441","206515_at",1.50633301046748,0.134721996738846,0.157873446104759
"442","206552_s_at",4.48363168697736,2.11919614136923e-05,3.2444892924363e-05
"443","206561_s_at",-7.14942138435938,9.53614066678410e-11,1.93375249812536e-10
"444","206569_at",0.581956033589228,0.561905318903061,0.590444092821267
"445","206577_at",6.1773610351936,3.84955133425104e-08,6.85309661946318e-08
"446","206584_at",15.0897442265851,1.73762256731824e-30,1.82212339079741e-29
"447","206595_at",4.81006195598809,8.36023952476021e-06,1.31817988799257e-05
"448","206619_at",-2.28365677053392,0.0240075473686573,0.0303263655292197
"449","206624_at",0.946704475103013,0.345901692089165,0.383195000425841
"450","206638_at",10.8033502222258,8.26028631282388e-16,2.36383146634268e-15
"451","206641_at",-0.659698044461702,0.510637109738265,0.542906538200892
"452","206664_at",-7.10559133220795,7.21629542619624e-11,1.47505317723717e-10
"453","206693_at",-3.11553490546346,0.00228826092648072,0.00311683939363166
"454","206700_s_at",0.0334467095394438,0.973379309226171,0.974652532652235
"455","206710_s_at",8.71217868622297,1.27149556006996e-14,3.31064575249509e-14
"456","206715_at",11.1354976175323,1.44212088586629e-17,4.68765833601125e-17
"457","206755_at",-1.59157193793246,0.114208616249174,0.135126268529741
"458","206757_at",2.76138112416162,0.00697970493486596,0.00918824441554582
"459","206784_at",-3.13018892086932,0.0021518770807512,0.00293891508530784
"460","206785_s_at",1.05213965109217,0.295167791088571,0.329855392815038
"461","206796_at",14.9646626946404,5.49307090857197e-26,3.48958156059074e-25
"462","206797_at",-7.60799760868165,5.07422943465653e-12,1.10822329022242e-11
"463","206857_s_at",2.96396060382929,0.00360469415141652,0.00484104100510412
"464","206858_s_at",4.7355359373561,5.65055555187162e-06,9.00208173768518e-06
"465","206859_s_at",2.32099139617454,0.023334310009556,0.0295246517558928
"466","206884_s_at",2.45979155106301,0.0157516301570178,0.0202823765941079
"467","206898_at",7.56395187171361,2.11521634699702e-10,4.20025451005505e-10
"468","206924_at",3.18311424952086,0.00199522630962639,0.00273228218250269
"469","206953_s_at",11.9563295638111,3.52452171249886e-22,1.62531407886619e-21
"470","207014_at",-0.473174147838829,0.636957210621377,0.661139992855138
"471","207016_s_at",-0.490932838324999,0.624292337526022,0.648433900103352
"472","207033_at",-3.84434578171061,0.000188605418243516,0.000275004662219831
"473","207052_at",-4.44805009441225,2.02714420427565e-05,3.11289646614445e-05
"474","207057_at",0.781682777192257,0.435803057617006,0.47253150227453
"475","207074_s_at",-7.04233918099882,1.02274118480488e-10,2.05757786325398e-10
"476","207191_s_at",17.0108874942993,8.34415281492148e-34,1.26484138214305e-32
"477","207200_at",-4.96836155057756,2.64231093632816e-06,4.27629814325414e-06
"478","207214_at",-12.2122457598901,7.67069202962417e-22,3.43386827408029e-21
"479","207217_s_at",-5.0092202064286,2.95643425668044e-06,4.77457895250818e-06
"480","207233_s_at",17.2862080185016,1.01661426256394e-32,1.33028755212426e-31
"481","207245_at",-5.34087759318259,3.93044011172917e-07,6.61991618378147e-07
"482","207249_s_at",-7.31803147038695,9.83825303267158e-11,1.98711944498947e-10
"483","207259_at",-6.49832647565763,1.8019914090811e-09,3.41864789009067e-09
"484","207317_s_at",7.85140400624675,9.70454927802208e-11,1.96529959585341e-10
"485","207380_x_at",-4.58603445474402,1.28944182132573e-05,2.0103212102339e-05
"486","207392_x_at",-6.00062804462845,2.08254385186587e-08,3.751028984949e-08
